extracted_at,id,rank,title,year_published
1662436841.900109,369270,1,Astra,2022
1662436841.900109,342942,2,Ark Nova,2021
1662436841.900109,368854,3,Crossing Oceans,2022
1662436841.900109,369751,4,Sagrada: Artisans,2023
1662436841.900109,347305,5,Inventions: Evolution of Ideas,2023
1662436841.900109,251661,6,Oathsworn: Into the Deepwood,2022
1662436841.900109,291453,7,SCOUT,2019
1662436841.900109,162886,8,Spirit Island,2017
1662436841.900109,316554,9,Dune: Imperium,2020
1662436841.900109,227935,10,Wonderland's War,2022
1662436841.900109,367295,11,Powerline,2022
1662436841.900109,1326,12,MacGregor,1998
1662436841.900109,369646,13,Disney Lorcana,2023
1662436841.900109,266064,14,Trudvang Legends,2022
1662436841.900109,167791,15,Terraforming Mars,2016
1662436841.900109,312744,16,Titanic,2020
1662436841.900109,341636,17,RoboMon,2023
1662436841.900109,224517,18,Brass: Birmingham,2018
1662436841.900109,199561,19,Sagrada,2017
1662436841.900109,205637,20,Arkham Horror: The Card Game,2016
1662436841.900109,266192,21,Wingspan,2019
1662436841.900109,369282,22,Rise,2022
1662436841.900109,312484,23,Lost Ruins of Arnak,2020
1662436841.900109,199792,24,Everdell,2018
1662436841.900109,174430,25,Gloomhaven,2017
1662436841.900109,365717,26,Clank! Catacombs,2022
1662436841.900109,285774,27,Marvel Champions: The Card Game,2019
1662436841.900109,237182,28,Root,2018
1662436841.900109,295947,29,Cascadia,2021
1662436841.900109,348450,30,Lacrimosa,2022
1662436841.900109,367498,31,Horizons of Spirit Island,2022
1662436841.900109,167355,32,Nemesis,2018
1662436841.900109,115746,33,War of the Ring: Second Edition,2011
1662436841.900109,359970,34,Challengers!,2022
1662436841.900109,169786,35,Scythe,2016
1662436841.900109,352567,36,Jurassic World: The Legacy of Isla Nublar,2022
1662436841.900109,264220,37,Tainted Grail: The Fall of Avalon,2019
1662436841.900109,362944,38,War of the Ring: The Card Game,2022
1662436841.900109,311725,39,Dice Theme Park,2022
1662436841.900109,251247,40,Barrage,2019
1662436841.900109,291457,41,Gloomhaven: Jaws of the Lion,2020
1662436841.900109,310873,42,Carnegie,2022
1662436841.900109,323612,43,Bitoku,2021
1662436841.900109,233078,44,Twilight Imperium: Fourth Edition,2017
1662436841.900109,191879,45,Rival Kings,2016
1662436841.900109,244521,46,The Quacks of Quedlinburg,2018
1662436841.900109,230802,47,Azul,2017
1662436841.900109,332772,48,Revive,2022
1662436841.900109,77423,49,The Lord of the Rings: The Card Game,2011
1662436841.900109,255984,50,Sleeping Gods,2021
