extracted_at,id,rank,title,year_published
1651203345.108853,342942,1,Ark Nova,2021
1651203345.108853,344105,2,Anunnaki: Dawn of the Gods,2022
1651203345.108853,227935,3,Wonderland's War,2022
1651203345.108853,352695,4,Oranienburger Kanal,2022
1651203345.108853,295293,5,The Thing: The Boardgame,2022
1651203345.108853,284121,6,Uprising: Curse of the Last Emperor,2021
1651203345.108853,350316,7,Wayfarers of the South Tigris,2022
1651203345.108853,343274,8,Cryptid: Urban Legends,2022
1651203345.108853,352263,9,Through Ice and Snow,2022
1651203345.108853,348554,10,Autobahn,2022
1651203345.108853,316554,11,Dune: Imperium,2020
1651203345.108853,292375,12,The Great Wall,2021
1651203345.108853,284189,13,Foundations of Rome,2022
1651203345.108853,255984,14,Sleeping Gods,2021
1651203345.108853,237182,15,Root,2018
1651203345.108853,360226,16,Viticulture World: Cooperative Expansion,2022
1651203345.108853,162886,17,Spirit Island,2017
1651203345.108853,359871,18,Arcs,2023
1651203345.108853,358320,19,Sleeping Gods: Distant Skies,2023
1651203345.108853,285774,20,Marvel Champions: The Card Game,2019
1651203345.108853,295947,21,Cascadia,2021
1651203345.108853,205637,22,Arkham Horror: The Card Game,2016
1651203345.108853,315727,23,Last Light,2023
1651203345.108853,247585,24,Waste Knights: Second Edition,2021
1651203345.108853,251247,25,Barrage,2019
1651203345.108853,285967,26,Ankh: Gods of Egypt,2021
1651203345.108853,174430,27,Gloomhaven,2017
1651203345.108853,167791,28,Terraforming Mars,2016
1651203345.108853,291572,29,Oath: Chronicles of Empire and Exile,2021
1651203345.108853,312484,30,Lost Ruins of Arnak,2020
1651203345.108853,199792,31,Everdell,2018
1651203345.108853,233078,32,Twilight Imperium: Fourth Edition,2017
1651203345.108853,304051,33,Creature Comforts,2022
1651203345.108853,266192,34,Wingspan,2019
1651203345.108853,328871,35,Terraforming Mars: Ares Expedition,2021
1651203345.108853,167355,36,Nemesis,2018
1651203345.108853,224517,37,Brass: Birmingham,2018
1651203345.108853,246900,38,Eclipse: Second Dawn for the Galaxy,2020
1651203345.108853,352876,39,Waste Knights: Second Edition – Beyond the Horizon,2022
1651203345.108853,169786,40,Scythe,2016
1651203345.108853,322524,41,Bardsung,2022
1651203345.108853,258779,42,Planet Unknown,2022
1651203345.108853,298383,43,Golem,2021
1651203345.108853,291457,44,Gloomhaven: Jaws of the Lion,2020
1651203345.108853,276182,45,Dead Reckoning,2022
1651203345.108853,183394,46,Viticulture Essential Edition,2015
1651203345.108853,295785,47,Euthia: Torment of Resurrection,2021
1651203345.108853,193738,48,Great Western Trail,2016
1651203345.108853,84876,49,The Castles of Burgundy,2011
1651203345.108853,256680,50,Return to Dark Tower,2022
