extracted_at,id,rank,title,year_published
1648955751.572946,342942,1,Ark Nova,2021
1648955751.572946,357659,2,Nightmare Cathedral,2023
1648955751.572946,353677,3,Darkest Doom,2023
1648955751.572946,349793,4,Age of Rome,2023
1648955751.572946,276182,5,Dead Reckoning,2022
1648955751.572946,316554,6,Dune: Imperium,2020
1648955751.572946,351526,7,Encyclopedia,2022
1648955751.572946,295947,8,Cascadia,2021
1648955751.572946,359999,9,Agricola 15,2022
1648955751.572946,256680,10,Return to Dark Tower,2021
1648955751.572946,167791,11,Terraforming Mars,2016
1648955751.572946,322524,12,Bardsung,2022
1648955751.572946,312484,13,Lost Ruins of Arnak,2020
1648955751.572946,295374,14,Long Shot: The Dice Game,2022
1648955751.572946,162886,15,Spirit Island,2017
1648955751.572946,285774,16,Marvel Champions: The Card Game,2019
1648955751.572946,304051,17,Creature Comforts,2022
1648955751.572946,205637,18,Arkham Horror: The Card Game,2016
1648955751.572946,217372,19,The Quest for El Dorado,2017
1648955751.572946,292375,20,The Great Wall,2021
1648955751.572946,266192,21,Wingspan,2019
1648955751.572946,199792,22,Everdell,2018
1648955751.572946,174430,23,Gloomhaven,2017
1648955751.572946,237182,24,Root,2018
1648955751.572946,284121,25,Uprising: Curse of the Last Emperor,2021
1648955751.572946,291457,26,Gloomhaven: Jaws of the Lion,2020
1648955751.572946,224517,27,Brass: Birmingham,2018
1648955751.572946,328871,28,Terraforming Mars: Ares Expedition,2021
1648955751.572946,350316,29,Wayfarers of the South Tigris,2022
1648955751.572946,313262,30,Shamans,2021
1648955751.572946,169786,31,Scythe,2016
1648955751.572946,167355,32,Nemesis,2018
1648955751.572946,300217,33,Merchants of the Dark Road,2022
1648955751.572946,12,34,Ra,1999
1648955751.572946,264220,35,Tainted Grail: The Fall of Avalon,2019
1648955751.572946,241724,36,Villagers,2019
1648955751.572946,332290,37,Stardew Valley: The Board Game,2021
1648955751.572946,291572,38,Oath: Chronicles of Empire and Exile,2021
1648955751.572946,31260,39,Agricola,2007
1648955751.572946,255984,40,Sleeping Gods,2021
1648955751.572946,317985,41,Beyond the Sun,2020
1648955751.572946,343905,42,Boonlake,2021
1648955751.572946,220308,43,Gaia Project,2017
1648955751.572946,124361,44,Concordia,2013
1648955751.572946,177736,45,A Feast for Odin,2016
1648955751.572946,193738,46,Great Western Trail,2016
1648955751.572946,281259,47,The Isle of Cats,2019
1648955751.572946,115746,48,War of the Ring: Second Edition,2011
1648955751.572946,233078,49,Twilight Imperium: Fourth Edition,2017
1648955751.572946,331787,50,Tiny Epic Dungeons,2021
