extracted_at,id,rank,title,year_published
1634613879.666901,323612,1,Bitoku,2021
1634613879.666901,342942,2,Ark Nova,2021
1634613879.666901,298383,3,Golem,2021
1634613879.666901,343905,4,Boonlake,2021
1634613879.666901,238799,5,Messina 1347,2021
1634613879.666901,337627,6,Voidfall,2023
1634613879.666901,316554,7,Dune: Imperium,2020
1634613879.666901,318084,8,Furnace,2021
1634613879.666901,340677,9,Bad Company,2021
1634613879.666901,312484,10,Lost Ruins of Arnak,2020
1634613879.666901,249277,11,Brazil: Imperial,2021
1634613879.666901,339958,12,Gutenberg,2021
1634613879.666901,333539,13,The Siege of Runedar,2021
1634613879.666901,295947,14,Cascadia,2021
1634613879.666901,177478,15,IKI,2015
1634613879.666901,205637,16,Arkham Horror: The Card Game,2016
1634613879.666901,167791,17,Terraforming Mars,2016
1634613879.666901,329713,18,Dune: House Secrets,2021
1634613879.666901,199792,19,Everdell,2018
1634613879.666901,317457,20,Dinosaur World,2021
1634613879.666901,329591,21,Ultimate Railroads,2021
1634613879.666901,266192,22,Wingspan,2019
1634613879.666901,174430,23,Gloomhaven,2017
1634613879.666901,162886,24,Spirit Island,2017
1634613879.666901,192135,25,Too Many Bones,2017
1634613879.666901,285774,26,Marvel Champions: The Card Game,2019
1634613879.666901,299659,27,Clash of Cultures: Monumental Edition,2021
1634613879.666901,237182,28,Root,2018
1634613879.666901,167355,29,Nemesis,2018
1634613879.666901,227224,30,The Red Cathedral,2020
1634613879.666901,285967,31,Ankh: Gods of Egypt,2021
1634613879.666901,323613,32,LUNA Capital,2021
1634613879.666901,339789,33,Welcome to the Moon,2021
1634613879.666901,299684,34,Khôra: Rise of an Empire,2021
1634613879.666901,341254,35,Lost Ruins of Arnak: Expedition Leaders,2021
1634613879.666901,224517,36,Brass: Birmingham,2018
1634613879.666901,266524,37,PARKS,2019
1634613879.666901,169786,38,Scythe,2016
1634613879.666901,316786,39,Tabannusi: Builders of Ur,2021
1634613879.666901,340466,40,Unfathomable,2021
1634613879.666901,291457,41,Gloomhaven: Jaws of the Lion,2020
1634613879.666901,311193,42,Anno 1800,2020
1634613879.666901,299106,43,Fractal: Beyond the Void,2022
1634613879.666901,329593,44,Settlement,2021
1634613879.666901,237179,45,Weather Machine,2022
1634613879.666901,328871,46,Terraforming Mars: Ares Expedition,2021
1634613879.666901,177736,47,A Feast for Odin,2016
1634613879.666901,317985,48,Beyond the Sun,2020
1634613879.666901,322708,49,Descent: Legends of the Dark,2021
1634613879.666901,220308,50,Gaia Project,2017
