extracted_at,id,rank,title,year_published
1653276932.280566,342942,1,Ark Nova,2021
1653276932.280566,322656,2,burncycle,2022
1653276932.280566,311610,3,Blazon,2022
1653276932.280566,285774,4,Marvel Champions: The Card Game,2019
1653276932.280566,357203,5,Longboard,2022
1653276932.280566,347013,6,Get on Board: New York & London,2022
1653276932.280566,162886,7,Spirit Island,2017
1653276932.280566,12,8,Ra,1999
1653276932.280566,359871,9,Arcs,2023
1653276932.280566,310873,10,Carnegie,2022
1653276932.280566,316554,11,Dune: Imperium,2020
1653276932.280566,363204,12,FLOE,2023
1653276932.280566,237182,13,Root,2018
1653276932.280566,227935,14,Wonderland's War,2022
1653276932.280566,167791,15,Terraforming Mars,2016
1653276932.280566,224517,16,Brass: Birmingham,2018
1653276932.280566,312484,17,Lost Ruins of Arnak,2020
1653276932.280566,295947,18,Cascadia,2021
1653276932.280566,344105,19,Anunnaki: Dawn of the Gods,2022
1653276932.280566,288080,20,Dice Realms,2022
1653276932.280566,205637,21,Arkham Horror: The Card Game,2016
1653276932.280566,347137,22,Chronicles of Avel,2021
1653276932.280566,84876,23,The Castles of Burgundy,2011
1653276932.280566,174430,24,Gloomhaven,2017
1653276932.280566,169427,25,Middara: Unintentional Malum – Act 1,2019
1653276932.280566,266192,26,Wingspan,2019
1653276932.280566,284189,27,Foundations of Rome,2022
1653276932.280566,199792,28,Everdell,2018
1653276932.280566,295293,29,The Thing: The Boardgame,2022
1653276932.280566,256680,30,Return to Dark Tower,2022
1653276932.280566,169786,31,Scythe,2016
1653276932.280566,167355,32,Nemesis,2018
1653276932.280566,255984,33,Sleeping Gods,2021
1653276932.280566,318009,34,Dinosaur Island: Rawr 'n Write,2021
1653276932.280566,360692,35,Septima,2023
1653276932.280566,193738,36,Great Western Trail,2016
1653276932.280566,291457,37,Gloomhaven: Jaws of the Lion,2020
1653276932.280566,262712,38,Res Arcana,2019
1653276932.280566,233078,39,Twilight Imperium: Fourth Edition,2017
1653276932.280566,295262,40,Sniper Elite: The Board Game,2022
1653276932.280566,230802,41,Azul,2017
1653276932.280566,329082,42,Radlands,2021
1653276932.280566,350933,43,The Guild of Merchant Explorers,2022
1653276932.280566,356033,44,Libertalia: Winds of Galecrest,2022
1653276932.280566,291572,45,Oath: Chronicles of Empire and Exile,2021
1653276932.280566,220308,46,Gaia Project,2017
1653276932.280566,298383,47,Golem,2021
1653276932.280566,276182,48,Dead Reckoning,2022
1653276932.280566,115746,49,War of the Ring: Second Edition,2011
1653276932.280566,328871,50,Terraforming Mars: Ares Expedition,2021
