extracted_at,id,rank,title,year_published
1638588259.68972,340325,1,Vagrantsong,2022
1638588259.68972,316554,2,Dune: Imperium,2020
1638588259.68972,328871,3,Terraforming Mars: Ares Expedition,2021
1638588259.68972,162886,4,Spirit Island,2017
1638588259.68972,345584,5,Mindbug,2021
1638588259.68972,295947,6,Cascadia,2021
1638588259.68972,312484,7,Lost Ruins of Arnak,2020
1638588259.68972,321608,8,Hegemony: Lead Your Class to Victory,2022
1638588259.68972,205637,9,Arkham Horror: The Card Game,2016
1638588259.68972,313441,10,Undaunted: Reinforcements,2021
1638588259.68972,167791,11,Terraforming Mars,2016
1638588259.68972,255984,12,Sleeping Gods,2021
1638588259.68972,174430,13,Gloomhaven,2017
1638588259.68972,285774,14,Marvel Champions: The Card Game,2019
1638588259.68972,316786,15,Tabannusi: Builders of Ur,2021
1638588259.68972,262712,16,Res Arcana,2019
1638588259.68972,55690,17,Kingdom Death: Monster,2015
1638588259.68972,340466,18,Unfathomable,2021
1638588259.68972,177736,19,A Feast for Odin,2016
1638588259.68972,199792,20,Everdell,2018
1638588259.68972,266192,21,Wingspan,2019
1638588259.68972,237182,22,Root,2018
1638588259.68972,224517,23,Brass: Birmingham,2018
1638588259.68972,285967,24,Ankh: Gods of Egypt,2021
1638588259.68972,343905,25,Boonlake,2021
1638588259.68972,220308,26,Gaia Project,2017
1638588259.68972,169786,27,Scythe,2016
1638588259.68972,254708,28,Roll Player Adventures,2021
1638588259.68972,342031,29,Dune: Imperium – Rise of Ix,2021
1638588259.68972,822,30,Carcassonne,2000
1638588259.68972,246900,31,Eclipse: Second Dawn for the Galaxy,2020
1638588259.68972,167355,32,Nemesis,2018
1638588259.68972,291457,33,Gloomhaven: Jaws of the Lion,2020
1638588259.68972,279727,34,Harakiri: Blades of Honor,
1638588259.68972,115746,35,War of the Ring: Second Edition,2012
1638588259.68972,230802,36,Azul,2017
1638588259.68972,245655,37,The King's Dilemma,2019
1638588259.68972,231733,38,Obsession,2018
1638588259.68972,342942,39,Ark Nova,2021
1638588259.68972,337765,40,Brian Boru: High King of Ireland,2021
1638588259.68972,341165,41,Dune: A Game of Conquest and Diplomacy,2021
1638588259.68972,286096,42,Tapestry,2019
1638588259.68972,299659,43,Clash of Cultures: Monumental Edition,2021
1638588259.68972,233078,44,Twilight Imperium: Fourth Edition,2017
1638588259.68972,284083,45,The Crew: The Quest for Planet Nine,2019
1638588259.68972,291572,46,Oath: Chronicles of Empire and Exile,2021
1638588259.68972,317985,47,Beyond the Sun,2020
1638588259.68972,34219,48,Biblios,2007
1638588259.68972,256960,49,Pax Pamir: Second Edition,2019
1638588259.68972,192135,50,Too Many Bones,2017
