extracted_at,id,rank,title,year_published
1659670786.963497,364541,1,Knight Fall,2022
1659670786.963497,342942,2,Ark Nova,2021
1659670786.963497,328866,3,My Father's Work,2022
1659670786.963497,368061,4,Zoo Vadis,2023
1659670786.963497,295785,5,Euthia: Torment of Resurrection,2021
1659670786.963497,251661,6,Oathsworn: Into the Deepwood,2022
1659670786.963497,367518,7,Imperium: Horizons,2023
1659670786.963497,368158,8,Ark Nova: Zoo Map Pack 1,2022
1659670786.963497,284587,9,Bloodstones,2023
1659670786.963497,360471,10,Aquamarine,2022
1659670786.963497,310873,11,Carnegie,2022
1659670786.963497,162886,12,Spirit Island,2017
1659670786.963497,227935,13,Wonderland's War,2022
1659670786.963497,274124,14,Northgard: Uncharted Lands,2022
1659670786.963497,284189,15,Foundations of Rome,2022
1659670786.963497,316554,16,Dune: Imperium,2020
1659670786.963497,285039,17,Aegean Sea,2022
1659670786.963497,224517,18,Brass: Birmingham,2018
1659670786.963497,199792,19,Everdell,2018
1659670786.963497,359402,20,Ahoy,2022
1659670786.963497,295947,21,Cascadia,2021
1659670786.963497,285774,22,Marvel Champions: The Card Game,2019
1659670786.963497,174430,23,Gloomhaven,2017
1659670786.963497,205637,24,Arkham Horror: The Card Game,2016
1659670786.963497,312484,25,Lost Ruins of Arnak,2020
1659670786.963497,266192,26,Wingspan,2019
1659670786.963497,237182,27,Root,2018
1659670786.963497,167791,28,Terraforming Mars,2016
1659670786.963497,356123,29,Turing Machine,2022
1659670786.963497,317985,30,Beyond the Sun,2020
1659670786.963497,270239,31,Moonrakers,2020
1659670786.963497,246900,32,Eclipse: Second Dawn for the Galaxy,2020
1659670786.963497,258779,33,Planet Unknown,2022
1659670786.963497,318184,34,Imperium: Classics,2021
1659670786.963497,167355,35,Nemesis,2018
1659670786.963497,255984,36,Sleeping Gods,2021
1659670786.963497,345972,37,Cat in the Box: Deluxe Edition,2022
1659670786.963497,286160,38,Godspeed,2020
1659670786.963497,328479,39,Living Forest,2021
1659670786.963497,276182,40,Dead Reckoning,2022
1659670786.963497,251247,41,Barrage,2019
1659670786.963497,169786,42,Scythe,2016
1659670786.963497,359438,43,Skymines,2022
1659670786.963497,233078,44,Twilight Imperium: Fourth Edition,2017
1659670786.963497,291457,45,Gloomhaven: Jaws of the Lion,2020
1659670786.963497,256680,46,Return to Dark Tower,2022
1659670786.963497,211701,47,World At War 85: Blood and Fury,2022
1659670786.963497,192135,48,Too Many Bones,2017
1659670786.963497,367517,49,La Famiglia: The Great Mafia War,2022
1659670786.963497,220308,50,Gaia Project,2017
