extracted_at,id,rank,title,year_published
1637810674.952487,699,1,HeroQuest,1989
1637810674.952487,322589,2,Zapotec,2022
1637810674.952487,316786,3,Tabannusi: Builders of Ur,2021
1637810674.952487,316554,4,Dune: Imperium,2020
1637810674.952487,162886,5,Spirit Island,2017
1637810674.952487,312484,6,Lost Ruins of Arnak,2020
1637810674.952487,295947,7,Cascadia,2021
1637810674.952487,340466,8,Unfathomable,2021
1637810674.952487,343905,9,Boonlake,2021
1637810674.952487,266192,10,Wingspan,2019
1637810674.952487,199792,11,Everdell,2018
1637810674.952487,205637,12,Arkham Horror: The Card Game,2016
1637810674.952487,167791,13,Terraforming Mars,2016
1637810674.952487,318084,14,Furnace,2021
1637810674.952487,285774,15,Marvel Champions: The Card Game,2019
1637810674.952487,338628,16,TRAILS,2021
1637810674.952487,174430,17,Gloomhaven,2017
1637810674.952487,337765,18,Brian Boru: High King of Ireland,2021
1637810674.952487,345584,19,Mindbug,2021
1637810674.952487,342942,20,Ark Nova,2021
1637810674.952487,231733,21,Obsession,2018
1637810674.952487,284083,22,The Crew: The Quest for Planet Nine,2019
1637810674.952487,237182,23,Root,2018
1637810674.952487,342031,24,Dune: Imperium – Rise of Ix,2021
1637810674.952487,224517,25,Brass: Birmingham,2018
1637810674.952487,220308,26,Gaia Project,2017
1637810674.952487,167355,27,Nemesis,2018
1637810674.952487,230802,28,Azul,2017
1637810674.952487,246900,29,Eclipse: Second Dawn for the Galaxy,2020
1637810674.952487,169786,30,Scythe,2016
1637810674.952487,255984,31,Sleeping Gods,2021
1637810674.952487,321608,32,Hegemony: Lead Your Class to Victory,2022
1637810674.952487,285967,33,Ankh: Gods of Egypt,2021
1637810674.952487,299659,34,Clash of Cultures: Monumental Edition,2021
1637810674.952487,317985,35,Beyond the Sun,2020
1637810674.952487,291457,36,Gloomhaven: Jaws of the Lion,2020
1637810674.952487,192135,37,Too Many Bones,2017
1637810674.952487,256960,38,Pax Pamir: Second Edition,2019
1637810674.952487,193738,39,Great Western Trail,2016
1637810674.952487,233078,40,Twilight Imperium: Fourth Edition,2017
1637810674.952487,291572,41,Oath: Chronicles of Empire and Exile,2021
1637810674.952487,286096,42,Tapestry,2019
1637810674.952487,237179,43,Weather Machine,2022
1637810674.952487,311193,44,Anno 1800,2020
1637810674.952487,331106,45,The Witcher: Old World,2022
1637810674.952487,227224,46,The Red Cathedral,2020
1637810674.952487,328871,47,Terraforming Mars: Ares Expedition,2021
1637810674.952487,244521,48,The Quacks of Quedlinburg,2018
1637810674.952487,341169,49,Great Western Trail (Second Edition),2021
1637810674.952487,185343,50,Anachrony,2017
