extracted_at,id,rank,title,year_published
1648350678.430728,276182,1,Dead Reckoning,2022
1648350678.430728,342942,2,Ark Nova,2021
1648350678.430728,359394,3,My Island,2022
1648350678.430728,351526,4,Encyclopedia,2023
1648350678.430728,295947,5,Cascadia,2021
1648350678.430728,256680,6,Return to Dark Tower,2021
1648350678.430728,352567,7,Jurassic World: The Legacy of Isla Nublar,2022
1648350678.430728,292375,8,The Great Wall,2021
1648350678.430728,316554,9,Dune: Imperium,2020
1648350678.430728,304051,10,Creature Comforts,2022
1648350678.430728,328871,11,Terraforming Mars: Ares Expedition,2021
1648350678.430728,312484,12,Lost Ruins of Arnak,2020
1648350678.430728,162886,13,Spirit Island,2017
1648350678.430728,167791,14,Terraforming Mars,2016
1648350678.430728,266192,15,Wingspan,2019
1648350678.430728,174430,16,Gloomhaven,2017
1648350678.430728,205637,17,Arkham Horror: The Card Game,2016
1648350678.430728,353304,18,First Empires,2022
1648350678.430728,237182,19,Root,2018
1648350678.430728,274471,20,Malhya: Lands of Legends,2023
1648350678.430728,285774,21,Marvel Champions: The Card Game,2019
1648350678.430728,233262,22,Tidal Blades: Heroes of the Reef,2020
1648350678.430728,291457,23,Gloomhaven: Jaws of the Lion,2020
1648350678.430728,199792,24,Everdell,2018
1648350678.430728,224517,25,Brass: Birmingham,2018
1648350678.430728,359451,26,Great Western Trail: Rails to the North (Second Edition),2022
1648350678.430728,169786,27,Scythe,2016
1648350678.430728,42,28,Tigris & Euphrates,1997
1648350678.430728,276086,29,Hamlet: The Village Building Game,2022
1648350678.430728,167355,30,Nemesis,2018
1648350678.430728,341169,31,Great Western Trail (Second Edition),2021
1648350678.430728,295374,32,Long Shot: The Dice Game,2022
1648350678.430728,271896,33,Star Wars: Outer Rim,2019
1648350678.430728,336382,34,Marvel United: X-Men,2021
1648350678.430728,358753,35,The Thing with the Ring (2nd edition),
1648350678.430728,331787,36,Tiny Epic Dungeons,2021
1648350678.430728,242302,37,Space Base,2018
1648350678.430728,255984,38,Sleeping Gods,2021
1648350678.430728,233261,39,Tidal Blades 2: Rise of the Unfolders,2023
1648350678.430728,193738,40,Great Western Trail,2016
1648350678.430728,115746,41,War of the Ring: Second Edition,2011
1648350678.430728,356033,42,Libertalia: Winds of Galecrest,2022
1648350678.430728,233078,43,Twilight Imperium: Fourth Edition,2017
1648350678.430728,295486,44,My City,2020
1648350678.430728,220308,45,Gaia Project,2017
1648350678.430728,264220,46,Tainted Grail: The Fall of Avalon,2019
1648350678.430728,244521,47,The Quacks of Quedlinburg,2018
1648350678.430728,343362,48,Oak,2022
1648350678.430728,281259,49,The Isle of Cats,2019
1648350678.430728,77423,50,The Lord of the Rings: The Card Game,2011
