extracted_at,id,rank,title,year_published
1660016393.745361,368061,1,Zoo Vadis,2023
1660016393.745361,367518,2,Imperium: Horizons,2023
1660016393.745361,342942,3,Ark Nova,2021
1660016393.745361,368158,4,Ark Nova: Zoo Map Pack 1,2022
1660016393.745361,364541,5,Knight Fall,2022
1660016393.745361,356123,6,Turing Machine,2022
1660016393.745361,328866,7,My Father's Work,2022
1660016393.745361,251661,8,Oathsworn: Into the Deepwood,2022
1660016393.745361,361545,9,Twilight Inscription,2022
1660016393.745361,224517,10,Brass: Birmingham,2018
1660016393.745361,322708,11,Descent: Legends of the Dark,2021
1660016393.745361,122,12,Quo Vadis?,1991
1660016393.745361,316554,13,Dune: Imperium,2020
1660016393.745361,162886,14,Spirit Island,2017
1660016393.745361,359402,15,Ahoy,2022
1660016393.745361,284189,16,Foundations of Rome,2022
1660016393.745361,266192,17,Wingspan,2019
1660016393.745361,295947,18,Cascadia,2021
1660016393.745361,285774,19,Marvel Champions: The Card Game,2019
1660016393.745361,310873,20,Carnegie,2022
1660016393.745361,167791,21,Terraforming Mars,2016
1660016393.745361,312484,22,Lost Ruins of Arnak,2020
1660016393.745361,274124,23,Northgard: Uncharted Lands,2022
1660016393.745361,199792,24,Everdell,2018
1660016393.745361,205637,25,Arkham Horror: The Card Game,2016
1660016393.745361,174430,26,Gloomhaven,2017
1660016393.745361,237182,27,Root,2018
1660016393.745361,318184,28,Imperium: Classics,2021
1660016393.745361,270293,29,Gorinto,2021
1660016393.745361,227935,30,Wonderland's War,2022
1660016393.745361,345972,31,Cat in the Box: Deluxe Edition,2022
1660016393.745361,255984,32,Sleeping Gods,2021
1660016393.745361,328479,33,Living Forest,2021
1660016393.745361,167355,34,Nemesis,2018
1660016393.745361,169786,35,Scythe,2016
1660016393.745361,284587,36,Bloodstones,2023
1660016393.745361,233078,37,Twilight Imperium: Fourth Edition,2017
1660016393.745361,270239,38,Moonrakers,2020
1660016393.745361,258779,39,Planet Unknown,2022
1660016393.745361,246900,40,Eclipse: Second Dawn for the Galaxy,2020
1660016393.745361,183394,41,Viticulture Essential Edition,2015
1660016393.745361,291457,42,Gloomhaven: Jaws of the Lion,2020
1660016393.745361,115746,43,War of the Ring: Second Edition,2011
1660016393.745361,281259,44,The Isle of Cats,2019
1660016393.745361,285039,45,Aegean Sea,2022
1660016393.745361,256680,46,Return to Dark Tower,2022
1660016393.745361,317985,47,Beyond the Sun,2020
1660016393.745361,251247,48,Barrage,2019
1660016393.745361,359438,49,Skymines,2022
1660016393.745361,220308,50,Gaia Project,2017
