extracted_at,id,rank,title,year_published
1657856791.169636,332772,1,Revive,2022
1657856791.169636,318985,2,Puerto Rico 1897,2020
1657856791.169636,342942,3,Ark Nova,2021
1657856791.169636,317985,4,Beyond the Sun,2020
1657856791.169636,362986,5,Tribes of the Wind,2022
1657856791.169636,251661,6,Oathsworn: Into the Deepwood,2022
1657856791.169636,359402,7,Ahoy,2022
1657856791.169636,162886,8,Spirit Island,2017
1657856791.169636,355224,9,Isle of Trains: All Aboard,2022
1657856791.169636,328866,10,My Father's Work,2022
1657856791.169636,273910,11,Stars of Akarios,2022
1657856791.169636,298047,12,Marvel United,2020
1657856791.169636,358386,13,Moon,2023
1657856791.169636,316554,14,Dune: Imperium,2020
1657856791.169636,205637,15,Arkham Horror: The Card Game,2016
1657856791.169636,312484,16,Lost Ruins of Arnak,2020
1657856791.169636,285774,17,Marvel Champions: The Card Game,2019
1657856791.169636,167791,18,Terraforming Mars,2016
1657856791.169636,350933,19,The Guild of Merchant Explorers,2022
1657856791.169636,266192,20,Wingspan,2019
1657856791.169636,174430,21,Gloomhaven,2017
1657856791.169636,199792,22,Everdell,2018
1657856791.169636,224517,23,Brass: Birmingham,2018
1657856791.169636,350689,24,Wormholes,2022
1657856791.169636,169786,25,Scythe,2016
1657856791.169636,291457,26,Gloomhaven: Jaws of the Lion,2020
1657856791.169636,237182,27,Root,2018
1657856791.169636,295947,28,Cascadia,2021
1657856791.169636,310873,29,Carnegie,2022
1657856791.169636,283155,30,Calico,2020
1657856791.169636,344759,31,The Rocketeer: Fate of the Future,2021
1657856791.169636,184921,32,Bunny Kingdom,2017
1657856791.169636,343905,33,Boonlake,2021
1657856791.169636,177736,34,A Feast for Odin,2016
1657856791.169636,360206,35,Discordia,2022
1657856791.169636,329465,36,Red Rising,2021
1657856791.169636,227935,37,Wonderland's War,2022
1657856791.169636,167355,38,Nemesis,2018
1657856791.169636,231618,39,Deck Box Dungeons,2018
1657856791.169636,322708,40,Descent: Legends of the Dark,2021
1657856791.169636,246900,41,Eclipse: Second Dawn for the Galaxy,2020
1657856791.169636,356414,42,Space Station Phoenix,2022
1657856791.169636,84876,43,The Castles of Burgundy,2011
1657856791.169636,354568,44,Amun-Re: 20th Anniversary Edition,2023
1657856791.169636,300877,45,New York Zoo,2020
1657856791.169636,274124,46,Northgard: Uncharted Lands,2022
1657856791.169636,223040,47,Fantasy Realms,2017
1657856791.169636,255984,48,Sleeping Gods,2021
1657856791.169636,328871,49,Terraforming Mars: Ares Expedition,2021
1657856791.169636,154906,50,Isle of Trains,2014
