extracted_at,id,rank,title,year_published
1644981827.262222,342942,1,Ark Nova,2021
1644981827.262222,331787,2,Tiny Epic Dungeons,2021
1644981827.262222,280834,3,For Science!,2021
1644981827.262222,356033,4,Libertalia: Winds of Galecrest,2022
1644981827.262222,328871,5,Terraforming Mars: Ares Expedition,2021
1644981827.262222,316554,6,Dune: Imperium,2020
1644981827.262222,279886,7,Iron Forest,2023
1644981827.262222,284653,8,Mind MGMT: The Psychic Espionage “Game.”,2021
1644981827.262222,343905,9,Boonlake,2021
1644981827.262222,312484,10,Lost Ruins of Arnak,2020
1644981827.262222,167791,11,Terraforming Mars,2016
1644981827.262222,205637,12,Arkham Horror: The Card Game,2016
1644981827.262222,331820,13,Rolling Heights,2023
1644981827.262222,162886,14,Spirit Island,2017
1644981827.262222,266192,15,Wingspan,2019
1644981827.262222,329082,16,Radlands,2021
1644981827.262222,285774,17,Marvel Champions: The Card Game,2019
1644981827.262222,199792,18,Everdell,2018
1644981827.262222,174430,19,Gloomhaven,2017
1644981827.262222,237182,20,Root,2018
1644981827.262222,295947,21,Cascadia,2021
1644981827.262222,224517,22,Brass: Birmingham,2018
1644981827.262222,169786,23,Scythe,2016
1644981827.262222,255984,24,Sleeping Gods,2021
1644981827.262222,342031,25,Dune: Imperium – Rise of Ix,2022
1644981827.262222,349051,26,Purple Haze,2023
1644981827.262222,177736,27,A Feast for Odin,2016
1644981827.262222,291457,28,Gloomhaven: Jaws of the Lion,2020
1644981827.262222,352179,29,Astro Knights,2022
1644981827.262222,244521,30,The Quacks of Quedlinburg,2018
1644981827.262222,167355,31,Nemesis,2018
1644981827.262222,220308,32,Gaia Project,2017
1644981827.262222,231733,33,Obsession,2018
1644981827.262222,271055,34,Dwellings of Eldervale,2020
1644981827.262222,193738,35,Great Western Trail,2016
1644981827.262222,297510,36,"Kingdoms Forlorn: Dragons, Devils and Kings",2024
1644981827.262222,323612,37,Bitoku,2021
1644981827.262222,233078,38,Twilight Imperium: Fourth Edition,2017
1644981827.262222,246900,39,Eclipse: Second Dawn for the Galaxy,2020
1644981827.262222,77423,40,The Lord of the Rings: The Card Game,2011
1644981827.262222,269385,41,The Lord of the Rings: Journeys in Middle-Earth,2019
1644981827.262222,115746,42,War of the Ring: Second Edition,2012
1644981827.262222,310100,43,Nemesis: Lockdown,2021
1644981827.262222,353411,44,Wreckland Run,2022
1644981827.262222,317985,45,Beyond the Sun,2020
1644981827.262222,183394,46,Viticulture Essential Edition,2015
1644981827.262222,84876,47,The Castles of Burgundy,2011
1644981827.262222,230802,48,Azul,2017
1644981827.262222,256960,49,Pax Pamir: Second Edition,2019
1644981827.262222,173346,50,7 Wonders Duel,2015
