extracted_at,id,rank,title,year_published
1643512904.879006,342942,1,Ark Nova,2021
1643512904.879006,277659,2,Final Girl,2021
1643512904.879006,341945,3,La Granja: Deluxe Master Set,2022
1643512904.879006,349067,4,The Lord of the Rings: The Card Game – Revised Core Set,2022
1643512904.879006,316554,5,Dune: Imperium,2020
1643512904.879006,349051,6,Purple Haze,2023
1643512904.879006,312484,7,Lost Ruins of Arnak,2020
1643512904.879006,162886,8,Spirit Island,2017
1643512904.879006,271055,9,Dwellings of Eldervale,2020
1643512904.879006,285774,10,Marvel Champions: The Card Game,2019
1643512904.879006,177478,11,IKI,2015
1643512904.879006,205637,12,Arkham Horror: The Card Game,2016
1643512904.879006,167791,13,Terraforming Mars,2016
1643512904.879006,295947,14,Cascadia,2021
1643512904.879006,146886,15,La Granja,2014
1643512904.879006,323612,16,Bitoku,2021
1643512904.879006,199792,17,Everdell,2018
1643512904.879006,266192,18,Wingspan,2019
1643512904.879006,191051,19,Outlive,2017
1643512904.879006,169786,20,Scythe,2016
1643512904.879006,192458,21,51st State: Master Set,2016
1643512904.879006,237182,22,Root,2018
1643512904.879006,174430,23,Gloomhaven,2017
1643512904.879006,293014,24,Nidavellir,2020
1643512904.879006,344332,25,Total War: ROME – The Board Game,2022
1643512904.879006,340325,26,Vagrantsong,2022
1643512904.879006,317985,27,Beyond the Sun,2020
1643512904.879006,255984,28,Sleeping Gods,2021
1643512904.879006,298047,29,Marvel United,2020
1643512904.879006,224517,30,Brass: Birmingham,2018
1643512904.879006,244521,31,The Quacks of Quedlinburg,2018
1643512904.879006,343905,32,Boonlake,2021
1643512904.879006,224783,33,Vindication,2018
1643512904.879006,329082,34,Radlands,2021
1643512904.879006,342031,35,Dune: Imperium – Rise of Ix,2022
1643512904.879006,328871,36,Terraforming Mars: Ares Expedition,2021
1643512904.879006,300217,37,Merchants of the Dark Road,2022
1643512904.879006,170216,38,Blood Rage,2015
1643512904.879006,253344,39,Cthulhu: Death May Die,2019
1643512904.879006,77423,40,The Lord of the Rings: The Card Game,2011
1643512904.879006,234487,41,Altiplano,2017
1643512904.879006,167355,42,Nemesis,2018
1643512904.879006,220308,43,Gaia Project,2017
1643512904.879006,291457,44,Gloomhaven: Jaws of the Lion,2020
1643512904.879006,231733,45,Obsession,2018
1643512904.879006,328565,46,Caper: Europe,2021
1643512904.879006,177736,47,A Feast for Odin,2016
1643512904.879006,262712,48,Res Arcana,2019
1643512904.879006,246684,49,Smartphone Inc.,2018
1643512904.879006,314491,50,Meadow,2021
