extracted_at,id,rank,title,year_published
1650425962.292291,360692,1,Septima,2023
1650425962.292291,342942,2,Ark Nova,2021
1650425962.292291,358340,3,Anastyr,2022
1650425962.292291,227935,4,Wonderland's War,2022
1650425962.292291,360896,5,Tiny Epic Vikings,2023
1650425962.292291,360226,6,Viticulture World: Cooperative Expansion,2022
1650425962.292291,316554,7,Dune: Imperium,2020
1650425962.292291,300217,8,Merchants of the Dark Road,2022
1650425962.292291,295947,9,Cascadia,2021
1650425962.292291,359871,10,Arcs,2023
1650425962.292291,237182,11,Root,2018
1650425962.292291,312484,12,Lost Ruins of Arnak,2020
1650425962.292291,162886,13,Spirit Island,2017
1650425962.292291,285774,14,Marvel Champions: The Card Game,2019
1650425962.292291,332614,15,The Paradox Initiative,2023
1650425962.292291,266192,16,Wingspan,2019
1650425962.292291,167791,17,Terraforming Mars,2016
1650425962.292291,174430,18,Gloomhaven,2017
1650425962.292291,255984,19,Sleeping Gods,2021
1650425962.292291,199792,20,Everdell,2018
1650425962.292291,205637,21,Arkham Horror: The Card Game,2016
1650425962.292291,344554,22,Décorum,2022
1650425962.292291,317940,23,Mercurial,2023
1650425962.292291,224517,24,Brass: Birmingham,2018
1650425962.292291,291457,25,Gloomhaven: Jaws of the Lion,2020
1650425962.292291,346965,26,Azul: Queen's Garden,2021
1650425962.292291,298383,27,Golem,2021
1650425962.292291,256680,28,Return to Dark Tower,2022
1650425962.292291,169786,29,Scythe,2016
1650425962.292291,183394,30,Viticulture Essential Edition,2015
1650425962.292291,322524,31,Bardsung,2022
1650425962.292291,291572,32,Oath: Chronicles of Empire and Exile,2021
1650425962.292291,167355,33,Nemesis,2018
1650425962.292291,84876,34,The Castles of Burgundy,2011
1650425962.292291,193738,35,Great Western Trail,2016
1650425962.292291,246900,36,Eclipse: Second Dawn for the Galaxy,2020
1650425962.292291,354768,37,The Dark Quarter,2023
1650425962.292291,244521,38,The Quacks of Quedlinburg,2018
1650425962.292291,258779,39,Planet Unknown,2022
1650425962.292291,264220,40,Tainted Grail: The Fall of Avalon,2019
1650425962.292291,256997,41,Perseverance: Castaway Chronicles – Episodes 1 & 2,2022
1650425962.292291,233078,42,Twilight Imperium: Fourth Edition,2017
1650425962.292291,276182,43,Dead Reckoning,2022
1650425962.292291,220308,44,Gaia Project,2017
1650425962.292291,341169,45,Great Western Trail (Second Edition),2021
1650425962.292291,231733,46,Obsession,2018
1650425962.292291,230802,47,Azul,2017
1650425962.292291,304051,48,Creature Comforts,2022
1650425962.292291,295374,49,Long Shot: The Dice Game,2022
1650425962.292291,315727,50,Last Light,2023
