extracted_at,id,rank,title,year_published
1648523951.340395,351526,1,Encyclopedia,2022
1648523951.340395,276182,2,Dead Reckoning,2022
1648523951.340395,342942,3,Ark Nova,2021
1648523951.340395,295947,4,Cascadia,2021
1648523951.340395,256680,5,Return to Dark Tower,2021
1648523951.340395,292375,6,The Great Wall,2021
1648523951.340395,316554,7,Dune: Imperium,2020
1648523951.340395,359394,8,My Island,2022
1648523951.340395,304051,9,Creature Comforts,2022
1648523951.340395,266192,10,Wingspan,2019
1648523951.340395,312484,11,Lost Ruins of Arnak,2020
1648523951.340395,328871,12,Terraforming Mars: Ares Expedition,2021
1648523951.340395,162886,13,Spirit Island,2017
1648523951.340395,352567,14,Jurassic World: The Legacy of Isla Nublar,2022
1648523951.340395,167791,15,Terraforming Mars,2016
1648523951.340395,237182,16,Root,2018
1648523951.340395,285774,17,Marvel Champions: The Card Game,2019
1648523951.340395,174430,18,Gloomhaven,2017
1648523951.340395,205637,19,Arkham Horror: The Card Game,2016
1648523951.340395,291457,20,Gloomhaven: Jaws of the Lion,2020
1648523951.340395,276086,21,Hamlet: The Village Building Game,2022
1648523951.340395,199792,22,Everdell,2018
1648523951.340395,319966,23,The King Is Dead: Second Edition,2020
1648523951.340395,169786,24,Scythe,2016
1648523951.340395,295374,25,Long Shot: The Dice Game,2022
1648523951.340395,224517,26,Brass: Birmingham,2018
1648523951.340395,167355,27,Nemesis,2018
1648523951.340395,304531,28,Ascension Tactics: Miniatures Deckbuilding Game,2022
1648523951.340395,331787,29,Tiny Epic Dungeons,2021
1648523951.340395,255984,30,Sleeping Gods,2021
1648523951.340395,242302,31,Space Base,2018
1648523951.340395,244521,32,The Quacks of Quedlinburg,2018
1648523951.340395,193738,33,Great Western Trail,2016
1648523951.340395,115746,34,War of the Ring: Second Edition,2011
1648523951.340395,124361,35,Concordia,2013
1648523951.340395,281259,36,The Isle of Cats,2019
1648523951.340395,233078,37,Twilight Imperium: Fourth Edition,2017
1648523951.340395,220308,38,Gaia Project,2017
1648523951.340395,356033,39,Libertalia: Winds of Galecrest,2022
1648523951.340395,264220,40,Tainted Grail: The Fall of Avalon,2019
1648523951.340395,336382,41,Marvel United: X-Men,2021
1648523951.340395,230802,42,Azul,2017
1648523951.340395,341169,43,Great Western Trail (Second Edition),2021
1648523951.340395,183394,44,Viticulture Essential Edition,2015
1648523951.340395,177736,45,A Feast for Odin,2016
1648523951.340395,358753,46,The Thing with the Ring (2nd edition),
1648523951.340395,312767,47,Lizard Wizard,2021
1648523951.340395,269385,48,The Lord of the Rings: Journeys in Middle-Earth,2019
1648523951.340395,77423,49,The Lord of the Rings: The Card Game,2011
1648523951.340395,42,50,Tigris & Euphrates,1997
