extracted_at,id,rank,title,year_published
1654745733.052999,364186,1,Terra Nova,2022
1654745733.052999,342942,2,Ark Nova,2021
1654745733.052999,328866,3,My Father's Work,2022
1654745733.052999,362944,4,War of the Ring: The Card Game,2022
1654745733.052999,362452,5,Atiwa,2022
1654745733.052999,288080,6,Dice Realms,2022
1654745733.052999,363622,7,Castles of Burgundy: Special Edition,2023
1654745733.052999,319910,8,Pagan: Fate of Roanoke,2022
1654745733.052999,310873,9,Carnegie,2022
1654745733.052999,359871,10,Arcs,2023
1654745733.052999,364011,11,Great Western Trail: Argentina,2022
1654745733.052999,361545,12,Twilight Inscription,2022
1654745733.052999,316554,13,Dune: Imperium,2020
1654745733.052999,84876,14,The Castles of Burgundy,2011
1654745733.052999,162886,15,Spirit Island,2017
1654745733.052999,227935,16,Wonderland's War,2022
1654745733.052999,285774,17,Marvel Champions: The Card Game,2019
1654745733.052999,237182,18,Root,2018
1654745733.052999,167791,19,Terraforming Mars,2016
1654745733.052999,343927,20,Union Stockyards,2022
1654745733.052999,312484,21,Lost Ruins of Arnak,2020
1654745733.052999,205637,22,Arkham Horror: The Card Game,2016
1654745733.052999,120677,23,Terra Mystica,2012
1654745733.052999,295947,24,Cascadia,2021
1654745733.052999,356414,25,Space Station Phoenix,2022
1654745733.052999,174430,26,Gloomhaven,2017
1654745733.052999,224517,27,Brass: Birmingham,2018
1654745733.052999,266192,28,Wingspan,2019
1654745733.052999,199792,29,Everdell,2018
1654745733.052999,359927,30,The Breach,2023
1654745733.052999,291453,31,SCOUT,2019
1654745733.052999,220308,32,Gaia Project,2017
1654745733.052999,255984,33,Sleeping Gods,2021
1654745733.052999,363369,34,Starship Captains,2022
1654745733.052999,167355,35,Nemesis,2018
1654745733.052999,322656,36,burncycle,2022
1654745733.052999,193738,37,Great Western Trail,2016
1654745733.052999,115746,38,War of the Ring: Second Edition,2011
1654745733.052999,361788,39,First in Flight,2023
1654745733.052999,169786,40,Scythe,2016
1654745733.052999,191189,41,Aeon's End,2016
1654745733.052999,291457,42,Gloomhaven: Jaws of the Lion,2020
1654745733.052999,183394,43,Viticulture Essential Edition,2015
1654745733.052999,285967,44,Ankh: Gods of Egypt,2021
1654745733.052999,322588,45,Origins: First Builders,2021
1654745733.052999,246900,46,Eclipse: Second Dawn for the Galaxy,2020
1654745733.052999,283863,47,The Magnificent,2019
1654745733.052999,233078,48,Twilight Imperium: Fourth Edition,2017
1654745733.052999,323612,49,Bitoku,2021
1654745733.052999,284189,50,Foundations of Rome,2022
