extracted_at,id,rank,title,year_published
1654313114.332179,328866,1,My Father's Work,2022
1654313114.332179,363622,2,Castles of Burgundy: Special Edition,2023
1654313114.332179,364011,3,Great Western Trail: Argentina,2022
1654313114.332179,342942,4,Ark Nova,2021
1654313114.332179,359871,5,Arcs,2023
1654313114.332179,362452,6,Atiwa,2022
1654313114.332179,84876,7,The Castles of Burgundy,2011
1654313114.332179,361545,8,Twilight Inscription,2022
1654313114.332179,20022,9,Terra Nova,2006
1654313114.332179,363369,10,Starship Captains,2022
1654313114.332179,310873,11,Carnegie,2022
1654313114.332179,361503,12,RuneScape Kingdoms: Shadow of Elvarg,2023
1654313114.332179,348073,13,Crescent Moon,2022
1654313114.332179,162886,14,Spirit Island,2017
1654313114.332179,316554,15,Dune: Imperium,2020
1654313114.332179,359927,16,The Breach,2023
1654313114.332179,295262,17,Sniper Elite: The Board Game,2022
1654313114.332179,364186,18,Terra Nova,2022
1654313114.332179,237182,19,Root,2018
1654313114.332179,205637,20,Arkham Horror: The Card Game,2016
1654313114.332179,285774,21,Marvel Champions: The Card Game,2019
1654313114.332179,295947,22,Cascadia,2021
1654313114.332179,288080,23,Dice Realms,2022
1654313114.332179,227935,24,Wonderland's War,2022
1654313114.332179,124742,25,Android: Netrunner,2012
1654313114.332179,167791,26,Terraforming Mars,2016
1654313114.332179,291453,27,SCOUT,2019
1654313114.332179,312484,28,Lost Ruins of Arnak,2020
1654313114.332179,248005,29,Ganymede,2018
1654313114.332179,322656,30,burncycle,2022
1654313114.332179,255984,31,Sleeping Gods,2021
1654313114.332179,120677,32,Terra Mystica,2012
1654313114.332179,285967,33,Ankh: Gods of Egypt,2021
1654313114.332179,174430,34,Gloomhaven,2017
1654313114.332179,224517,35,Brass: Birmingham,2018
1654313114.332179,266192,36,Wingspan,2019
1654313114.332179,256997,37,Perseverance: Castaway Chronicles – Episodes 1 & 2,2022
1654313114.332179,167355,38,Nemesis,2018
1654313114.332179,193738,39,Great Western Trail,2016
1654313114.332179,284189,40,Foundations of Rome,2022
1654313114.332179,319910,41,Pagan: Fate of Roanoke,2022
1654313114.332179,341169,42,Great Western Trail (Second Edition),2021
1654313114.332179,199792,43,Everdell,2018
1654313114.332179,220308,44,Gaia Project,2017
1654313114.332179,360226,45,Viticulture World: Cooperative Expansion,2022
1654313114.332179,169786,46,Scythe,2016
1654313114.332179,350933,47,The Guild of Merchant Explorers,2022
1654313114.332179,291457,48,Gloomhaven: Jaws of the Lion,2020
1654313114.332179,295293,49,The Thing: The Boardgame,2022
1654313114.332179,246900,50,Eclipse: Second Dawn for the Galaxy,2020
