extracted_at,id,rank,title,year_published
1660794641.802967,351913,1,Tiletum,2022
1660794641.802967,342942,2,Ark Nova,2021
1660794641.802967,251661,3,Oathsworn: Into the Deepwood,2022
1660794641.802967,361545,4,Twilight Inscription,2022
1660794641.802967,345972,5,Cat in the Box: Deluxe Edition,2022
1660794641.802967,276182,6,Dead Reckoning,2022
1660794641.802967,350689,7,Wormholes,2022
1660794641.802967,284189,8,Foundations of Rome,2022
1660794641.802967,162886,9,Spirit Island,2017
1660794641.802967,316554,10,Dune: Imperium,2020
1660794641.802967,359402,11,Ahoy,2022
1660794641.802967,224517,12,Brass: Birmingham,2018
1660794641.802967,266192,13,Wingspan,2019
1660794641.802967,356123,14,Turing Machine,2022
1660794641.802967,295947,15,Cascadia,2021
1660794641.802967,284587,16,Bloodstones,2023
1660794641.802967,357563,17,Akropolis,2022
1660794641.802967,285774,18,Marvel Champions: The Card Game,2019
1660794641.802967,174430,19,Gloomhaven,2017
1660794641.802967,167791,20,Terraforming Mars,2016
1660794641.802967,237182,21,Root,2018
1660794641.802967,205637,22,Arkham Horror: The Card Game,2016
1660794641.802967,360265,23,Sabika,2022
1660794641.802967,310873,24,Carnegie,2022
1660794641.802967,312484,25,Lost Ruins of Arnak,2020
1660794641.802967,352454,26,Trailblazers,2023
1660794641.802967,342894,27,Mythic Mischief,2022
1660794641.802967,199792,28,Everdell,2018
1660794641.802967,305096,29,Endless Winter: Paleoamericans,2022
1660794641.802967,264021,30,Journey Into The Beyond,
1660794641.802967,227935,31,Wonderland's War,2022
1660794641.802967,170624,32,Crusaders: Thy Will Be Done,2018
1660794641.802967,169786,33,Scythe,2016
1660794641.802967,280794,34,Etherfields,2020
1660794641.802967,167355,35,Nemesis,2018
1660794641.802967,273910,36,Stars of Akarios,2022
1660794641.802967,256680,37,Return to Dark Tower,2022
1660794641.802967,249277,38,Brazil: Imperial,2021
1660794641.802967,251247,39,Barrage,2019
1660794641.802967,255984,40,Sleeping Gods,2021
1660794641.802967,328866,41,My Father's Work,2022
1660794641.802967,233078,42,Twilight Imperium: Fourth Edition,2017
1660794641.802967,328479,43,Living Forest,2021
1660794641.802967,336986,44,Flamecraft,2022
1660794641.802967,115746,45,War of the Ring: Second Edition,2011
1660794641.802967,246900,46,Eclipse: Second Dawn for the Galaxy,2020
1660794641.802967,362944,47,War of the Ring: The Card Game,2022
1660794641.802967,291457,48,Gloomhaven: Jaws of the Lion,2020
1660794641.802967,244521,49,The Quacks of Quedlinburg,2018
1660794641.802967,318184,50,Imperium: Classics,2021
