extracted_at,id,rank,title,year_published
1637033069.519002,321608,1,Hegemony: Lead Your Class to Victory,2022
1637033069.519002,337765,2,Brian Boru: High King of Ireland,2021
1637033069.519002,316554,3,Dune: Imperium,2020
1637033069.519002,237179,4,Weather Machine,2022
1637033069.519002,312484,5,Lost Ruins of Arnak,2020
1637033069.519002,295947,6,Cascadia,2021
1637033069.519002,340237,7,Wonder Book,2021
1637033069.519002,343905,8,Boonlake,2021
1637033069.519002,167791,9,Terraforming Mars,2016
1637033069.519002,290484,10,Unsettled,2021
1637033069.519002,266192,11,Wingspan,2019
1637033069.519002,340466,12,Unfathomable,2021
1637033069.519002,162886,13,Spirit Island,2017
1637033069.519002,205637,14,Arkham Horror: The Card Game,2016
1637033069.519002,285774,15,Marvel Champions: The Card Game,2019
1637033069.519002,199792,16,Everdell,2018
1637033069.519002,254708,17,Roll Player Adventures,2021
1637033069.519002,174430,18,Gloomhaven,2017
1637033069.519002,237182,19,Root,2018
1637033069.519002,224517,20,Brass: Birmingham,2018
1637033069.519002,167355,21,Nemesis,2018
1637033069.519002,169786,22,Scythe,2016
1637033069.519002,218074,23,Detective: City of Angels,2019
1637033069.519002,255984,24,Sleeping Gods,2021
1637033069.519002,246900,25,Eclipse: Second Dawn for the Galaxy,2020
1637033069.519002,298383,26,Golem,2021
1637033069.519002,291457,27,Gloomhaven: Jaws of the Lion,2020
1637033069.519002,342372,28,The Elder Scrolls V: Skyrim – The Adventure Game,2022
1637033069.519002,299659,29,Clash of Cultures: Monumental Edition,2021
1637033069.519002,342942,30,Ark Nova,2021
1637033069.519002,193738,31,Great Western Trail,2016
1637033069.519002,192135,32,Too Many Bones,2017
1637033069.519002,328871,33,Terraforming Mars: Ares Expedition,2021
1637033069.519002,285967,34,Ankh: Gods of Egypt,2021
1637033069.519002,244521,35,The Quacks of Quedlinburg,2018
1637033069.519002,220308,36,Gaia Project,2017
1637033069.519002,230802,37,Azul,2017
1637033069.519002,346703,38,7 Wonders: Architects,2021
1637033069.519002,317985,39,Beyond the Sun,2020
1637033069.519002,184267,40,On Mars,2020
1637033069.519002,284083,41,The Crew: The Quest for Planet Nine,2019
1637033069.519002,177478,42,IKI,2015
1637033069.519002,244331,43,Blue Lagoon,2018
1637033069.519002,124361,44,Concordia,2013
1637033069.519002,276025,45,Maracaibo,2019
1637033069.519002,341169,46,Great Western Trail (Second Edition),2021
1637033069.519002,233078,47,Twilight Imperium: Fourth Edition,2017
1637033069.519002,283355,48,Dune,2019
1637033069.519002,699,49,HeroQuest,1989
1637033069.519002,84876,50,The Castles of Burgundy,2011
