extracted_at,id,rank,title,year_published
1656992381.977528,365717,1,Clank! Catacombs,2022
1656992381.977528,342942,2,Ark Nova,2021
1656992381.977528,366013,3,Heat: Pedal to the Metal,2022
1656992381.977528,251661,4,Oathsworn: Into the Deepwood,2022
1656992381.977528,273910,5,Stars of Akarios,2022
1656992381.977528,300521,6,Rush Out!,2021
1656992381.977528,361469,7,Bretwalda,2023
1656992381.977528,240980,8,Blood on the Clocktower,2022
1656992381.977528,162886,9,Spirit Island,2017
1656992381.977528,310873,10,Carnegie,2022
1656992381.977528,205637,11,Arkham Horror: The Card Game,2016
1656992381.977528,316554,12,Dune: Imperium,2020
1656992381.977528,281515,13,Company of Heroes,2021
1656992381.977528,266192,14,Wingspan,2019
1656992381.977528,167791,15,Terraforming Mars,2016
1656992381.977528,285774,16,Marvel Champions: The Card Game,2019
1656992381.977528,312484,17,Lost Ruins of Arnak,2020
1656992381.977528,237182,18,Root,2018
1656992381.977528,199792,19,Everdell,2018
1656992381.977528,224517,20,Brass: Birmingham,2018
1656992381.977528,295947,21,Cascadia,2021
1656992381.977528,174430,22,Gloomhaven,2017
1656992381.977528,167355,23,Nemesis,2018
1656992381.977528,328866,24,My Father's Work,2022
1656992381.977528,255984,25,Sleeping Gods,2021
1656992381.977528,201808,26,Clank!: A Deck-Building Adventure,2016
1656992381.977528,169786,27,Scythe,2016
1656992381.977528,227935,28,Wonderland's War,2022
1656992381.977528,328871,29,Terraforming Mars: Ares Expedition,2021
1656992381.977528,271896,30,Star Wars: Outer Rim,2019
1656992381.977528,291457,31,Gloomhaven: Jaws of the Lion,2020
1656992381.977528,329450,32,Equinox,2021
1656992381.977528,233078,33,Twilight Imperium: Fourth Edition,2017
1656992381.977528,183394,34,Viticulture Essential Edition,2015
1656992381.977528,192135,35,Too Many Bones,2017
1656992381.977528,251247,36,Barrage,2019
1656992381.977528,220308,37,Gaia Project,2017
1656992381.977528,323612,38,Bitoku,2021
1656992381.977528,284189,39,Foundations of Rome,2022
1656992381.977528,246900,40,Eclipse: Second Dawn for the Galaxy,2020
1656992381.977528,193738,41,Great Western Trail,2016
1656992381.977528,256680,42,Return to Dark Tower,2022
1656992381.977528,319910,43,Pagan: Fate of Roanoke,2022
1656992381.977528,298231,44,Skyrise,2023
1656992381.977528,244521,45,The Quacks of Quedlinburg,2018
1656992381.977528,230802,46,Azul,2017
1656992381.977528,322656,47,burncycle,2022
1656992381.977528,360692,48,Septima,2023
1656992381.977528,177736,49,A Feast for Odin,2016
1656992381.977528,238799,50,Messina 1347,2021
