extracted_at,id,rank,title,year_published
1639625085.564964,342942,1,Ark Nova,2021
1639625085.564964,23540,2,Shikoku 1889,2004
1639625085.564964,312484,3,Lost Ruins of Arnak,2020
1639625085.564964,350736,4,Voyages,2021
1639625085.564964,316554,5,Dune: Imperium,2020
1639625085.564964,255984,6,Sleeping Gods,2021
1639625085.564964,162886,7,Spirit Island,2017
1639625085.564964,205637,8,Arkham Horror: The Card Game,2016
1639625085.564964,167791,9,Terraforming Mars,2016
1639625085.564964,174430,10,Gloomhaven,2017
1639625085.564964,295947,11,Cascadia,2021
1639625085.564964,266192,12,Wingspan,2019
1639625085.564964,199792,13,Everdell,2018
1639625085.564964,313441,14,Undaunted: Reinforcements,2021
1639625085.564964,231733,15,Obsession,2018
1639625085.564964,285774,16,Marvel Champions: The Card Game,2019
1639625085.564964,237182,17,Root,2018
1639625085.564964,291572,18,Oath: Chronicles of Empire and Exile,2021
1639625085.564964,329121,19,Call of Kilforth: A Fantasy Quest Game,2022
1639625085.564964,224517,20,Brass: Birmingham,2018
1639625085.564964,822,21,Carcassonne,2000
1639625085.564964,341254,22,Lost Ruins of Arnak: Expedition Leaders,2021
1639625085.564964,291457,23,Gloomhaven: Jaws of the Lion,2020
1639625085.564964,167355,24,Nemesis,2018
1639625085.564964,169786,25,Scythe,2016
1639625085.564964,256960,26,Pax Pamir: Second Edition,2019
1639625085.564964,328871,27,Terraforming Mars: Ares Expedition,2021
1639625085.564964,220308,28,Gaia Project,2017
1639625085.564964,246900,29,Eclipse: Second Dawn for the Galaxy,2020
1639625085.564964,244521,30,The Quacks of Quedlinburg,2018
1639625085.564964,280794,31,Etherfields,2020
1639625085.564964,233078,32,Twilight Imperium: Fourth Edition,2017
1639625085.564964,230802,33,Azul,2017
1639625085.564964,340466,34,Unfathomable,2021
1639625085.564964,241831,35,Reykholt,2018
1639625085.564964,299659,36,Clash of Cultures: Monumental Edition,2021
1639625085.564964,311193,37,Anno 1800,2020
1639625085.564964,343905,38,Boonlake,2021
1639625085.564964,115746,39,War of the Ring: Second Edition,2012
1639625085.564964,251247,40,Barrage,2019
1639625085.564964,284083,41,The Crew: The Quest for Planet Nine,2019
1639625085.564964,298383,42,Golem,2021
1639625085.564964,193738,43,Great Western Trail,2016
1639625085.564964,285967,44,Ankh: Gods of Egypt,2021
1639625085.564964,192135,45,Too Many Bones,2017
1639625085.564964,323612,46,Bitoku,2021
1639625085.564964,266524,47,PARKS,2019
1639625085.564964,177736,48,A Feast for Odin,2016
1639625085.564964,262712,49,Res Arcana,2019
1639625085.564964,317985,50,Beyond the Sun,2020
