extracted_at,id,rank,title,year_published
1641871605.804419,342942,1,Ark Nova,2021
1641871605.804419,292375,2,The Great Wall,2021
1641871605.804419,316554,3,Dune: Imperium,2020
1641871605.804419,227002,4,Rise of the Necromancers,2018
1641871605.804419,312484,5,Lost Ruins of Arnak,2020
1641871605.804419,255984,6,Sleeping Gods,2021
1641871605.804419,312859,7,Townsfolk Tussle,2022
1641871605.804419,167791,8,Terraforming Mars,2016
1641871605.804419,162886,9,Spirit Island,2017
1641871605.804419,266192,10,Wingspan,2019
1641871605.804419,295947,11,Cascadia,2021
1641871605.804419,174430,12,Gloomhaven,2017
1641871605.804419,199792,13,Everdell,2018
1641871605.804419,205637,14,Arkham Horror: The Card Game,2016
1641871605.804419,285774,15,Marvel Champions: The Card Game,2019
1641871605.804419,237182,16,Root,2018
1641871605.804419,300217,17,Merchants of the Dark Road,2022
1641871605.804419,224517,18,Brass: Birmingham,2018
1641871605.804419,169786,19,Scythe,2016
1641871605.804419,177736,20,A Feast for Odin,2016
1641871605.804419,329082,21,Radlands,2021
1641871605.804419,291457,22,Gloomhaven: Jaws of the Lion,2020
1641871605.804419,328871,23,Terraforming Mars: Ares Expedition,2021
1641871605.804419,220308,24,Gaia Project,2017
1641871605.804419,231733,25,Obsession,2018
1641871605.804419,167355,26,Nemesis,2018
1641871605.804419,244521,27,The Quacks of Quedlinburg,2018
1641871605.804419,351817,28,Marvel Zombies: A Zombicide Game,2022
1641871605.804419,230802,29,Azul,2017
1641871605.804419,256960,30,Pax Pamir: Second Edition,2019
1641871605.804419,249277,31,Brazil: Imperial,2021
1641871605.804419,317985,32,Beyond the Sun,2020
1641871605.804419,323612,33,Bitoku,2021
1641871605.804419,193738,34,Great Western Trail,2016
1641871605.804419,173346,35,7 Wonders Duel,2015
1641871605.804419,246900,36,Eclipse: Second Dawn for the Galaxy,2020
1641871605.804419,84876,37,The Castles of Burgundy,2011
1641871605.804419,115746,38,War of the Ring: Second Edition,2012
1641871605.804419,55690,39,Kingdom Death: Monster,2015
1641871605.804419,233078,40,Twilight Imperium: Fourth Edition,2017
1641871605.804419,284083,41,The Crew: The Quest for Planet Nine,2019
1641871605.804419,183394,42,Viticulture Essential Edition,2015
1641871605.804419,291572,43,Oath: Chronicles of Empire and Exile,2021
1641871605.804419,269385,44,The Lord of the Rings: Journeys in Middle-Earth,2019
1641871605.804419,124361,45,Concordia,2013
1641871605.804419,285967,46,Ankh: Gods of Egypt,2021
1641871605.804419,342031,47,Dune: Imperium – Rise of Ix,2021
1641871605.804419,263918,48,Cartographers,2019
1641871605.804419,254708,49,Roll Player Adventures,2021
1641871605.804419,285192,50,Destinies,2021
