extracted_at,id,rank,title,year_published
1650512299.207258,342942,1,Ark Nova,2021
1650512299.207258,360692,2,Septima,2023
1650512299.207258,358340,3,Anastyr,2023
1650512299.207258,227935,4,Wonderland's War,2022
1650512299.207258,360896,5,Tiny Epic Vikings,2023
1650512299.207258,255984,6,Sleeping Gods,2021
1650512299.207258,358320,7,Sleeping Gods: Distant Skies,2023
1650512299.207258,348554,8,Autobahn,2022
1650512299.207258,359871,9,Arcs,2023
1650512299.207258,316554,10,Dune: Imperium,2020
1650512299.207258,360226,11,Viticulture World: Cooperative Expansion,2022
1650512299.207258,315727,12,Last Light,2023
1650512299.207258,295947,13,Cascadia,2021
1650512299.207258,237182,14,Root,2018
1650512299.207258,300217,15,Merchants of the Dark Road,2022
1650512299.207258,312484,16,Lost Ruins of Arnak,2020
1650512299.207258,162886,17,Spirit Island,2017
1650512299.207258,285774,18,Marvel Champions: The Card Game,2019
1650512299.207258,344554,19,Décorum,2022
1650512299.207258,332614,20,The Paradox Initiative,2023
1650512299.207258,322524,21,Bardsung,2022
1650512299.207258,167791,22,Terraforming Mars,2016
1650512299.207258,346965,23,Azul: Queen's Garden,2021
1650512299.207258,205637,24,Arkham Horror: The Card Game,2016
1650512299.207258,266192,25,Wingspan,2019
1650512299.207258,174430,26,Gloomhaven,2017
1650512299.207258,199792,27,Everdell,2018
1650512299.207258,295374,28,Long Shot: The Dice Game,2022
1650512299.207258,224517,29,Brass: Birmingham,2018
1650512299.207258,291457,30,Gloomhaven: Jaws of the Lion,2020
1650512299.207258,317940,31,Mercurial,2023
1650512299.207258,256680,32,Return to Dark Tower,2022
1650512299.207258,169786,33,Scythe,2016
1650512299.207258,298383,34,Golem,2021
1650512299.207258,167355,35,Nemesis,2018
1650512299.207258,304051,36,Creature Comforts,2022
1650512299.207258,193738,37,Great Western Trail,2016
1650512299.207258,149241,38,Assault on Doomrock,2014
1650512299.207258,84876,39,The Castles of Burgundy,2011
1650512299.207258,319223,40,Sleeping Gods: Primeval Peril,2020
1650512299.207258,291572,41,Oath: Chronicles of Empire and Exile,2021
1650512299.207258,233078,42,Twilight Imperium: Fourth Edition,2017
1650512299.207258,183394,43,Viticulture Essential Edition,2015
1650512299.207258,230802,44,Azul,2017
1650512299.207258,341169,45,Great Western Trail (Second Edition),2021
1650512299.207258,276182,46,Dead Reckoning,2022
1650512299.207258,330116,47,Assault on Doomrock: Ultimate Edition,2023
1650512299.207258,357812,48,The Fully Automated Board Game,2023
1650512299.207258,246900,49,Eclipse: Second Dawn for the Galaxy,2020
1650512299.207258,231733,50,Obsession,2018
